symbol,price_code,company_name,industry,exchange,sic_code
STYS,GOOG/PINK_STYS,Stinger Systems Inc,Electronics,PINK,3670
STZ,GOOG/NYSE_STZ,Constellation Brands,Beverage (Alcoholic),NYSE,2082
SU.TO,YAHOO/TSX_SU_TO,Suncor Energy,Petroleum (Producing),TSX,1300
SUBCY,GOOG/PINK_SUBCY,Subsea 7 SA,Oilfield Svcs/Equip.,PINK,3533
SUBK,GOOG/NASDAQ_SUBK,Suffolk Bancorp,Bank,NASDAQ,6000
SUI,GOOG/NYSE_SUI,Sun Communities Inc.,R.E.I.T.,NYSE,6720
SUMM,GOOG/PINK_SUMM,Summit Finl Corp,Bank,PINK,6000
SUMR,GOOG/NASDAQ_SUMR,Summer Infant Inc,Retail (Special Lines),NASDAQ,5600
SUN,GOOG/NYSE_SUN,Sunoco  Inc.,Petroleum (Integrated),NYSE,2900
SUNB,GOOG/PINK_SUNB,Suncoast Bancorp Inc,Bank,PINK,6000
SUNH,GOOG/NASDAQ_SUNH,Sun Healthcare Group Inc,Medical Services,NASDAQ,8000
SUNS,GOOG/NASDAQ_SUNS,Solar Senior Capital Ltd.,Financial Svcs. (Div.),NASDAQ,6100
SUP,GOOG/NYSE_SUP,Superior Inds. Int'l,Auto Parts (OEM),NYSE,3716
SUPN,GOOG/NASDAQ_SUPN,Supernus Pharmaceutical Inc,Drug,NASDAQ,2834
SUPX,GOOG/NASDAQ_SUPX,Supertex Inc.,Semiconductor,NASDAQ,3674
SURE,GOOG/PINK_SURE,Surebeam Corp,Food Processing,PINK,2000
SURG,GOOG/NASDAQ_SURG,Synergistics USA Inc,Medical Supplies,NASDAQ,8060
SUSP,GOOG/NYSE_SUSP,Susser Petroleum Partners LP,Pipeline MLPs,NYSE,4619
SUSQ,GOOG/NASDAQ_SUSQ,Susquehanna Bncshs.,Bank,NASDAQ,6000
SUSS,GOOG/NASDAQ_SUSS,Susser Holdings Corp,Retail (Special Lines),NASDAQ,5600
SUTR,GOOG/NASDAQ_SUTR,Sutor Technology Group Inc,Steel (Integrated),NASDAQ,3312
SUTU,GOOG/PINK_SUTU,Sutura Inc,Environmental,PINK,4953
SUWG,GOOG/PINK_SUWG,Sunway Global Inc.,Medical Supplies,PINK,8060
SVA,GOOG/NASDAQ_SVA,Sinovac Biotech Ltd,Drug,NASDAQ,2834
SVBA,GOOG/PINK_SVBA,Sierra Vista Bank,Thrift,PINK,6120
SVBC,GOOG/PINK_SVBC,Sistersville Bancorp Inc,Thrift,PINK,6120
SVBI,GOOG/NASDAQ_SVBI,Severn Bancorp,Thrift,NASDAQ,
SVBL,GOOG/AMEX_SVBL,Silver Bull Resources Inc,Metals & Mining (Div.),AMEX,1000
SVFC,GOOG/PINK_SVFC,IntelliCell BioSciences Inc,Biotechnology,PINK,2830
SVIN,GOOG/PINK_SVIN,Scheid Vineyards,Food Processing,PINK,2000
SVM,GOOG/NYSE_SVM,ServiceMaster Co.,Industrial Services,NYSE,7300
SVMT,GOOG/PINK_SVMT,SensiVida Medical Technologie,Medical Supplies,PINK,8060
SVN,GOOG/NYSE_SVN,Sun-Times Media Group,Newspaper,NYSE,2710
SVNT,GOOG/NASDAQ_SVNT,Savient Pharmaceuticals Inc,Biotechnology,NASDAQ,2830
SVSA,GOOG/PINK_SVSA,SunVesta Inc,Computer Software/Svcs,PINK,3579
SVT,GOOG/AMEX_SVT,Servotronics,Electronics,AMEX,3670
SVU,GOOG/NYSE_SVU,SUPERVALU INC.,Food Wholesalers,NYSE,5140
SVXA,GOOG/PINK_SVXA,Sovereign Exploration Assocs,Maritime,PINK,4400
SWBC,GOOG/PINK_SWBC,Sunwest Bank,Bank,PINK,6000
SWC,GOOG/NYSE_SWC,Stillwater Mining Co,Metals & Mining (Div.),NYSE,1000
SWFT,GOOG/NYSE_SWFT,Swift Transportation,Trucking/Transp. Leasing,NYSE,4200
SWHC,GOOG/NASDAQ_SWHC,Smith & Wesson Holding Corp,Recreation,NASDAQ,7900
SWI,GOOG/NYSE_SWI,Solarwinds Inc.,Computer Software/Svcs,NYSE,3579
SWIR,GOOG/NASDAQ_SWIR,Sierra Wireless Inc,Wireless Networking,NASDAQ,7380
SWK,GOOG/NYSE_SWK,Stanley Works,Machinery,NYSE,3500
SWKH,GOOG/PINK_SWKH,SWK Holdings Corp,E-Commerce,PINK,7372
SWKS,GOOG/NASDAQ_SWKS,Skyworks Solutions Inc.,Semiconductor,NASDAQ,
SWM,GOOG/NYSE_SWM,Schweitzer-Mauduit Intl Inc,Paper & Forest Products,NYSE,2600
SWN,GOOG/NYSE_SWN,Southwestern Energy,Natural Gas (Diversified,NYSE,4929
SWRAY,GOOG/PINK_SWRAY,Swire Pacific Limited,Diversified Co.,PINK,9913
SWRF,GOOG/PINK_SWRF,Swordfish Financial Inc,Electronics,PINK,3670
SWS,GOOG/NYSE_SWS,Southwest Secs Group,Securities Brokerage,NYSE,6210
SWWI,GOOG/PINK_SWWI,Simon Worldwide Inc,Retail (Special Lines),PINK,5600
SWX,GOOG/NYSE_SWX,Southwest Gas,Natural Gas (Distrib.),NYSE,4920
SWY,GOOG/NYSE_SWY,Safeway Inc.,Grocery,NYSE,5400
SWZ,GOOG/NYSE_SWZ,Swiss Helvetia Fund,Investment Co. (Foreign),NYSE,6730
SXC,GOOG/NYSE_SXC,SunCoke Energy Inc,Coal,NYSE,1220
SXE,GOOG/NYSE_SXE,Stanley Inc.,Precision Instrument,NYSE,3800
SXI,GOOG/NYSE_SXI,Standex Int'l,Diversified Co.,NYSE,9913
SXL,GOOG/NYSE_SXL,Sunoco Logistics Partners L.P.,Petroleum (Producing),NYSE,1300
SXT,GOOG/NYSE_SXT,Sensient Techn.,Food Processing,NYSE,2000
SYA,GOOG/NYSE_SYA,Symetra Financial Corp,Insurance (Life),NYSE,6310
SYBRQ,GOOG/PINK_SYBRQ,Synergy Brands Inc,Retail/Wholesale Food,PINK,5400
SYBT,GOOG/NASDAQ_SYBT,S Y Bancorp Inc,Bank,NASDAQ,6000
SYK,GOOG/NYSE_SYK,Stryker Corp.,Medical Supplies,NYSE,8060
SYKE,GOOG/NASDAQ_SYKE,Sykes Enterprises,Computer Software & Svcs,NASDAQ,3579
SYMC,GOOG/NASDAQ_SYMC,Symantec Corp.,Computer Software & Svcs,NASDAQ,3579
SYMM,GOOG/NASDAQ_SYMM,Symmetricom Inc.,Precision Instrument,NASDAQ,3800
SYMSQ,GOOG/PINK_SYMSQ,Syms Corp.,Retail (Softlines),PINK,5600
SYMX,GOOG/NASDAQ_SYMX,Synthesis Energy Systems Inc,Power,NASDAQ,4900
SYN,GOOG/AMEX_SYN,Synthetic Biologics Inc,Biotechnology,AMEX,2830
SYNA,GOOG/NASDAQ_SYNA,Synaptics Inc,Computers/Peripherals,NASDAQ,3573
SYNC,GOOG/NASDAQ_SYNC,Synalloy Corp.,Diversified Co.,NASDAQ,9913
SYNI,GOOG/PINK_SYNI,Syngas Int'l Corp,Power,PINK,4900
SYNJ,GOOG/PINK_SYNJ,Syndication Inc,Diversified Co.,PINK,9913
SYNL,GOOG/NASDAQ_SYNL,Syntellect Inc.,Telecom. Services,NASDAQ,4810
SYNM,GOOG/NASDAQ_SYNM,Syntroleum Corp,Industrial Services,NASDAQ,7300
SYNT,GOOG/NASDAQ_SYNT,Syntel Inc,Industrial Services,NASDAQ,7300
SYPR,GOOG/NASDAQ_SYPR,Sypris Solutions,Electronics,NASDAQ,3670
SYRG,GOOG/AMEX_SYRG,Synergy Resources Cp,Petroleum (Producing),AMEX,1300
SYUT,GOOG/NASDAQ_SYUT,Synutra International Inc,Food Processing,NASDAQ,2000
SYX,GOOG/NYSE_SYX,Systemax Inc,Office Equip & Supplies,NYSE,3570
SYY,GOOG/NYSE_SYY,Sysco Corp.,Food Wholesalers,NYSE,5140
SZBI,GOOG/PINK_SZBI,SouthFirst Bancshares Inc.,Thrift,PINK,6120
SZSN,GOOG/PINK_SZSN,Shandong Zhouyuan Seed,Pharmacy Services,PINK,5910
SZYM,GOOG/NASDAQ_SZYM,Solazyme Inc.,Environmental,NASDAQ,4953
T,GOOG/NYSE_T,AT&T Corp.,Telecom. Services,NYSE,4810
T.TO,YAHOO/TSX_T_TO,TELUS Corporation,Telecom. Services,TSX,4810
TA,GOOG/AMEX_TA,Travelcenters Of America Llc,Financial Svcs. (Div.),AMEX,6100
TA.TO,YAHOO/TSX_TA_TO,TransAlta Corp.,Canadian Energy,TSX,1299
TACT,GOOG/NASDAQ_TACT,TransAct Tech Inc,Office Equip & Supplies,NASDAQ,3570
TADF,GOOG/PINK_TADF,Tactical Air Defense,Metals & Mining (Div.),PINK,1000
TAGS,GOOG/AMEX_TAGS,Teucrium Agricultural,Apparel,AMEX,2300
TAIT,GOOG/NASDAQ_TAIT,Taitron Components,Semiconductor,NASDAQ,3674
TAL,GOOG/NYSE_TAL,TAL International Group,Trucking,NYSE,4200
TALN,GOOG/PINK_TALN,Talon International Inc.,Apparel,PINK,2300
TAMB,GOOG/PINK_TAMB,Tamalpais Bancorp,Bank,PINK,6000
TAOIF,GOOG/PINK_TAOIF,TAG Oil Ltd,Petroleum (Producing),PINK,1300
TAOM,GOOG/NYSE_TAOM,Taomee Holdings Inc,Entertainment Tech,NYSE,3663
TAP,GOOG/NYSE_TAP,Molson Coors Brewing,Beverage (Alcoholic),NYSE,2082
TARM,GOOG/PINK_TARM,Tara Minerals Corporation,Metals & Mining (Div.),PINK,1000
TASR,GOOG/NASDAQ_TASR,Taser International Inc.,Aerospace/Defense,NASDAQ,3720
TAST,GOOG/NASDAQ_TAST,Carrols Restaurant Group Inc.,Restaurant,NASDAQ,5812
TATT,GOOG/NASDAQ_TATT,Tat Technologies Ltd,Aerospace/Defense,NASDAQ,3720
TATYY,GOOG/PINK_TATYY,Tate & Lyle Plc,Food Processing,PINK,2000
TAX,GOOG/NASDAQ_TAX,JTH Holding Inc,Financial Svcs. (Div.),NASDAQ,6100
TAYC,GOOG/NASDAQ_TAYC,Taylor Capital Group Inc,Bank,NASDAQ,
TAYD,GOOG/NASDAQ_TAYD,Taylor Devices Inc.,Precision Instrument,NASDAQ,
TBAC,GOOG/NASDAQ_TBAC,Tandy Brands Access.,Apparel,NASDAQ,2300
TBBK,GOOG/NASDAQ_TBBK,The Bancorp Inc,Bank,NASDAQ,6000
TBET,GOOG/PINK_TBET,Tibet Pharmaceuticals Inc,Drug,PINK,2834
TBHS,GOOG/PINK_TBHS,The Bamnk Holdings,Bank,PINK,6000
TBI,GOOG/NYSE_TBI,Brown (Tom) Inc.,Petroleum (Producing),NYSE,
TBII,GOOG/PINK_TBII,TransWorld Benefits Intl,Medical Services,PINK,8000
TBIO,GOOG/PINK_TBIO,Transgenomic Inc,Biotechnology,PINK,2830
TBLX,GOOG/PINK_TBLX,TableMAX Corp,Manuf. Housing/RV,PINK,3792
TBLZ,GOOG/PINK_TBLZ,Trailblazer Resources Inc,Metals & Mining (Div.),PINK,1000
TBNC,GOOG/PINK_TBNC,Banc Corp,Bank,PINK,6000
TBNK,GOOG/NASDAQ_TBNK,Territorial Bancorp Inc,Thrift,NASDAQ,6120
TBOW,GOOG/NASDAQ_TBOW,Trunkow Intl Holdings Ltd,Telecom. Services,NASDAQ,4890
TBTC,GOOG/PINK_TBTC,Table Trac Inc,Hotel/Gaming,PINK,7000
TBUSQ,GOOG/PINK_TBUSQ,DRI Corporation,Electronics,PINK,3670
TC,GOOG/NYSE_TC,Thompson Creek Metals Company,Metals & Mining (Div.),NYSE,1000
TCB,GOOG/NYSE_TCB,TCF Financial,Bank (Midwest),NYSE,6001
TCBI,GOOG/NASDAQ_TCBI,Texas Capital Bancshares Inc,Bank,NASDAQ,6000
TCBK,GOOG/NASDAQ_TCBK,TRICO BANCSHARES,Bank,NASDAQ,
TCCC,GOOG/PINK_TCCC,3CI Complete Compliance Corp,Environmental,PINK,
TCCO,GOOG/NASDAQ_TCCO,Technical Communications Corp.,Telecom. Equipment,NASDAQ,4811
TCGN,GOOG/PINK_TCGN,Technology General Corp.,Machinery,PINK,3500
TCHC,GOOG/NASDAQ_TCHC,21st Century Hldg Co.,Insurance (Prop/Cas.),NASDAQ,6330
TCHL,GOOG/PINK_TCHL,Tech Laboratories Inc,Electronics,PINK,3670
TCI,GOOG/NYSE_TCI,TRANSCONTINENTAL RLTY NEW,R.E.I.T.,NYSE,6720
TCO,GOOG/NYSE_TCO,Taubman Centers Inc.,Homebuilding,NYSE,1521
TCP,GOOG/NYSE_TCP,Telesp Celular Participacoes,Telecom. Services,NYSE,4810
TCPC,GOOG/NASDAQ_TCPC,TCP Capital Corp.,Financial Svcs. (Div.),NASDAQ,6100
TCPS,GOOG/PINK_TCPS,TechnoConcepts Inc,Computer Software/Svcs,PINK,3579
TCW.TO,YAHOO/TSX_TCW_TO,Trican Well Service Ltd.,Petroleum (Producing),TSX,1300
TCX,GOOG/AMEX_TCX,Tucows Inc,Internet,AMEX,7370
TD.TO,YAHOO/TSX_TD_TO,Toronto-Dominion,Bank (Canadian),TSX,6081
TDBK,GOOG/PINK_TDBK,Tidelands Bancshares Inc,Bank,PINK,6000
TDC,GOOG/NYSE_TDC,Teradata Corp.,Computer Software/Svcs,NYSE,3579
TDG,GOOG/NYSE_TDG,TransDigm Group,Aerospace/Defense,NYSE,3720
TDI,GOOG/NYSE_TDI,Twin Disc Inc.,Machinery,NYSE,3500
TDS,GOOG/NYSE_TDS,Telephone & Data,Telecom. Services,NYSE,4810
TDW,GOOG/NYSE_TDW,Tidewater Inc.,Oilfield Services/Equip.,NYSE,3533
TDY,GOOG/NYSE_TDY,Teledyne Technologies,Aerospace/Defense,NYSE,3720
TE,GOOG/NYSE_TE,TECO Energy,Electric Utility (East),NYSE,4911
TEA,GOOG/NYSE_TEA,Teavana Holdings Inc,Retail (Hardlines),NYSE,5999
TEAR,GOOG/NASDAQ_TEAR,Occulogix Inc,Medical Supplies,NASDAQ,8060
TECD,GOOG/NASDAQ_TECD,Tech Data,Computer & Peripherals,NASDAQ,3573
TECH,GOOG/NASDAQ_TECH,Techne Corp.,Medical Supplies,NASDAQ,8060
TECO,GOOG/PINK_TECO,Treaty Energy Corp,Petroleum (Producing),PINK,1300
TECUA,GOOG/NASDAQ_TECUA,Tecumseh Products 'A',Machinery,NASDAQ,3500
TECUB,GOOG/NASDAQ_TECUB,Tecumseh Products,Machinery,NASDAQ,3500
TEF,GOOG/NYSE_TEF,Telefonica SA ADR,Foreign Telecom.,NYSE,4812
TEG,GOOG/NYSE_TEG,Integrys Energy,Electric Util. (Central),NYSE,4911
TEKCQ,GOOG/PINK_TEKCQ,Teknowledge Corp New,Computer Software,PINK,3579
TEL,GOOG/NYSE_TEL,Tyco Electronics,Electronics,NYSE,3670
TELK,GOOG/NASDAQ_TELK,Telik Inc,Biotechnology,NASDAQ,2830
TELOZ,GOOG/PINK_TELOZ,Tel Offshore Trust,Petroleum (Producing),PINK,1300
TEN,GOOG/NYSE_TEN,Tenneco Automotive,Auto Parts (Replacement),NYSE,3714
TER,GOOG/NYSE_TER,Teradyne Inc.,Semiconductor Cap Equip,NYSE,3680
TERA,GOOG/PINK_TERA,TeraForce Technology Corp,Computer Software & Svcs,PINK,3579
TESO,GOOG/NASDAQ_TESO,Tesco Corp.,Oilfield Svcs/Equip.,NASDAQ,3533
TESS,GOOG/NASDAQ_TESS,TESSCO Tech. Inc,Telecom. Equipment,NASDAQ,4811
TEU,GOOG/NYSE_TEU,CP Ships Ltd.,Maritime,NYSE,4400
TEVA,GOOG/NYSE_TEVA,TEVA PHARMACEUTICAL INDS ADR,Drug,NYSE,
TEVE,GOOG/PINK_TEVE,Telvue Corporation,Telecom. Services,PINK,
TEX,GOOG/NYSE_TEX,Terex Corp.,Machinery,NYSE,3500
TEXG,GOOG/PINK_TEXG,Terax Energy Inc,Petroleum (Producing),PINK,1300
TFCO,GOOG/NASDAQ_TFCO,Tufco Technologies,Industrial Services,NASDAQ,7300
TFM,GOOG/NASDAQ_TFM,Fresh Market Inc,Retail/Wholesale Food,NASDAQ,5400
TFRFF,GOOG/PINK_TFRFF,Tefron Ltd.,Apparel,PINK,2300
TFRY,GOOG/PINK_TFRY,Tasty Fries Inc,Machinery,PINK,3500
TFSL,GOOG/NASDAQ_TFSL,TFS Financial Corp,Thrift,NASDAQ,6120
TFX,GOOG/NYSE_TFX,Teleflex Inc.,Diversified Co.,NYSE,9913
TG,GOOG/NYSE_TG,Tredegar Corp.,Chemical (Specialty),NYSE,2820
TGAL,GOOG/NASDAQ_TGAL,Tegal Corp,Semiconductor,NASDAQ,3674
TGB,GOOG/AMEX_TGB,Taseko Mines Limited,Precious Metals,AMEX,1041
TGC,GOOG/AMEX_TGC,Tengasco,Petroleum (Producing),AMEX,1300
TGE,GOOG/NASDAQ_TGE,TGC Industries Inc,Oilfield Svcs/Equip.,NASDAQ,3533
TGFN,GOOG/PINK_TGFN,TGFIN Holdings Inc,Industrial Services,PINK,7300
TGI,GOOG/NYSE_TGI,Triumph Group Inc,Precision Instrument,NYSE,3800
TGIC,GOOG/PINK_TGIC,Triad Guaranty Inc.,Financial Svcs. (Div.),PINK,6100
TGISQ,GOOG/PINK_TGISQ,Thomas Group Inc,Industrial Services,PINK,7300
TGL.TO,YAHOO/TSX_TGL_TO,TransGlobe Energy,Oilfield Svcs/Equip.,TSX,3533
TGP,GOOG/NYSE_TGP,Georgia-Pacific Corp.,Paper & Forest Products,NYSE,2600
TGT,GOOG/NYSE_TGT,Target Corp.,Retail Store,NYSE,5300
TGX,GOOG/NYSE_TGX,Theragenics Corp.,Drug,NYSE,2834
THC,GOOG/NYSE_THC,Tenet Healthcare,Medical Services,NYSE,8000
THCB,GOOG/PINK_THCB,Texas Hill Country Barbeque,Food Processing,PINK,2000
THFF,GOOG/NASDAQ_THFF,First Fin'l Corp. IN,Bank,NASDAQ,6000
THG,GOOG/NYSE_THG,Hanover Insurance,Insurance (Prop/Cas.),NYSE,6330
THI,GOOG/NYSE_THI,Tim Hortons Inc.,Restaurant,NYSE,5812
THLD,GOOG/NASDAQ_THLD,Threshold Pharmaceuticals Inc,Drug,NASDAQ,2834
THLT,GOOG/PINK_THLT,Techlite Inc,Electrical Equipment,PINK,3600
THM,GOOG/AMEX_THM,International Tower Hill Mines Ltd,Machinery,AMEX,3500
THMG,GOOG/PINK_THMG,Thunder Mountain Gold Inc,Gold/Silver Mining,PINK,1041
THO,GOOG/NYSE_THO,Thor Inds.,Manuf. Housing/Rec Veh,NYSE,3792
THOR,GOOG/NASDAQ_THOR,Thoratec Labs,Medical Supplies,NASDAQ,8060
THPHF,GOOG/PINK_THPHF,Thinkpath Inc.,Computer Software/Svcs,PINK,3579
THQI,GOOG/NASDAQ_THQI,T-HQ  Inc.,Recreation,NASDAQ,7900
THR,GOOG/NYSE_THR,Thermon group Holdings Inc,Oilfield Svcs/Equip.,NYSE,3533
THRD,GOOG/NASDAQ_THRD,TF Financial Corp,Thrift,NASDAQ,
THRM,GOOG/NASDAQ_THRM,Thermage Inc.,Medical Supplies,NASDAQ,8060
THRX,GOOG/NASDAQ_THRX,Theravance Inc,Drug,NASDAQ,2834
THS,GOOG/NYSE_THS,TreeHouse Foods,Food Processing,NYSE,2000
THTI,GOOG/NASDAQ_THTI,THT Heat Transfer Tech Inc,Machinery,NASDAQ,3500
TIBB,GOOG/NASDAQ_TIBB,TIB Financial,Bank,NASDAQ,6000
TIBX,GOOG/NASDAQ_TIBX,TIBCO Software,Computer Software & Svcs,NASDAQ,3579
TICC,GOOG/NASDAQ_TICC,TICC Capital Corp,Financial Svcs. (Div.),NASDAQ,6100
TIE,GOOG/NYSE_TIE,Titanium Metals,Metals & Mining (Div.),NYSE,1000
TIF,GOOG/NYSE_TIF,Tiffany & Co.,Retail (Special Lines),NYSE,5600
TIGE,GOOG/PINK_TIGE,Tigrent Inc,Educational Services,PINK,8299
TIGR,GOOG/NASDAQ_TIGR,Tiger Telematics Inc,Computer Software/Svcs,NASDAQ,3579
TIH.TO,YAHOO/TSX_TIH_TO,Toromont Industries Ltd.,Machinery,TSX,3500
TIK,GOOG/AMEX_TIK,Tel-Instrument Electronics,Precision Instrument,AMEX,3800
TIKRF,GOOG/PINK_TIKRF,Tikro Technologies Ltd,Semiconductor,PINK,3674
TINY,GOOG/NASDAQ_TINY,Harris & Harris Group,Financial Svcs. (Div.),NASDAQ,6100
TIS,GOOG/AMEX_TIS,Orchids Paper Products Company,Paper/Forest Products,AMEX,2600
TISA,GOOG/NASDAQ_TISA,Top Image Systems,Computer & Peripherals,NASDAQ,3573
TISI,GOOG/NYSE_TISI,tenet Information Svcs Inc,Computers/Peripherals,NYSE,3573
TITN,GOOG/NASDAQ_TITN,Titan Machinery Corp,Retail (Special Lines),NASDAQ,5600
TITT,GOOG/PINK_TITT,Titan Technologies Inc,Tire & Rubber,PINK,3000
TIVO,GOOG/NASDAQ_TIVO,TiVo Inc,Entertainment,NASDAQ,7950
TIXC,GOOG/PINK_TIXC,Tix Corporation,Entertainment,PINK,7950
TJX,GOOG/NYSE_TJX,TJX Companies,Retail (Special Lines),NYSE,5600
TK,GOOG/NYSE_TK,Teekay Shipping Corp,Oilfield Services/Equip.,NYSE,3533
TKC,GOOG/NYSE_TKC,Turkcell Iletisim Hizmetleri,Telecom. Services,NYSE,4810
TKOI,GOOG/PINK_TKOI,Telkonet Inc,Telecom. Services,PINK,4810
TKR,GOOG/NYSE_TKR,Timken Co.,Metal Fabricating,NYSE,3400
TLAB,GOOG/NASDAQ_TLAB,Tellabs  Inc.,Telecom. Equipment,NASDAQ,4811
TLAG,GOOG/PINK_TLAG,Total Apparel Group Inc,Apparel,PINK,2300
TLCVF,GOOG/PINK_TLCVF,TLC Vision Corp,Medical Services,PINK,8000
TLF,GOOG/NASDAQ_TLF,Leather Factory Inc.,Household Products,NASDAQ,2840
TLL,GOOG/AMEX_TLL,Ultrashort Telecommunications Proshares,Telecom. Services,AMEX,4810
TLLE,GOOG/PINK_TLLE,Teletouch Communications Inc,Telecom. Services,PINK,4810
TLLP,GOOG/NYSE_TLLP,Tesoro Logistics LP,Pipeline MLPs,NYSE,4619
TLM,GOOG/NYSE_TLM,Talisman Energy,Natural Gas (Div.),NYSE,4929
TLM.TO,YAHOO/TSX_TLM_TO,Talisman Energy,Canadian Energy,TSX,1299
TLP,GOOG/NYSE_TLP,TransMontaigne Partners L.P.,Oilfield Svcs/Equip.,NYSE,3533
TLR,GOOG/AMEX_TLR,Timberline Resources Corp.,Precious Metals,AMEX,1041
TLSYY,GOOG/PINK_TLSYY,Telstra Corporation Ltd,Telecom. Services,PINK,4810
TLVA,GOOG/PINK_TLVA,Telava Networks Inc,Financial Svcs. (Div.),PINK,6100
TLYS,GOOG/NYSE_TLYS,Tilly's Inc,Retail (Softlines),NYSE,5600
TM,GOOG/NYSE_TM,Toyota Motor ADR,Auto & Truck,NYSE,3710
TMB.TO,YAHOO/TSX_TMB_TO,Tembec Inc.,Paper/Forest Products,TSX,2600
TMCV,GOOG/PINK_TMCV,Temecula Valley Bancorp Inc,Bank,PINK,6000
TMED,GOOG/PINK_TMED,Trimedyne Inc.,Medical Supplies,PINK,8060
TMEG,GOOG/PINK_TMEG,TriMedia Entertainment Grp In,Entertainment,PINK,7950
TMEN,GOOG/PINK_TMEN,ThermoEnergy Corp.,Environmental,PINK,
TMH,GOOG/NYSE_TMH,Team Health Holdings Inc,Human Resources,NYSE,7363
TMICY,GOOG/PINK_TMICY,Trend Micro Inc,Internet,PINK,7370
TMK,GOOG/NYSE_TMK,Torchmark Corp.,Insurance (Life),NYSE,6310
TMLL,GOOG/PINK_TMLL,Third Millenium Industries,E-Commerce,PINK,7372
TMNG,GOOG/NASDAQ_TMNG,The Management Network Grp Inc,Industrial Services,NASDAQ,7300
TMO,GOOG/NYSE_TMO,Thermo Electron,Precision Instrument,NYSE,3800
TMOL,GOOG/PINK_TMOL,Trimol Group Inc,Electrical Equipment,PINK,3600
TMP,GOOG/AMEX_TMP,Tompkinstrustco,Bank,AMEX,6000
TMS,GOOG/NYSE_TMS,TMS International Corp,Industrial Services,NYSE,7300
TMW,GOOG/AMEX_TMW,SPDR DJ Total Market,,AMEX,
TMXN,GOOG/PINK_TMXN,Trimax Corp.,Internet,PINK,7370
TNAV,GOOG/NASDAQ_TNAV,TeleNav Inc,Wireless Networking,NASDAQ,7380
TNC,GOOG/NYSE_TNC,Tennant Co.,Machinery,NYSE,3500
TNCC,GOOG/PINK_TNCC,Tennessee Commerce Bancorp,Bank,PINK,6000
TNGN,GOOG/NASDAQ_TNGN,Tengion Inc,Drug,NASDAQ,2834
TNGO,GOOG/NASDAQ_TNGO,Tangoe Inc,Computer Software,NASDAQ,3579
TNH,GOOG/NYSE_TNH,Terra Nitrogen,Chemical (Specialty),NYSE,2820
TNIX,GOOG/PINK_TNIX,Telanetix Inc,Telecom. Equipment,PINK,4811
TNK,GOOG/NYSE_TNK,Teekay Tankers Ltd.,Maritime,NYSE,4400
TNKY,GOOG/PINK_TNKY,TN-K Energy Group Inc,Computers/Peripherals,PINK,3573
TNLX,GOOG/PINK_TNLX,Trans Lux Corp.,Electronics,PINK,3670
TNP,GOOG/NYSE_TNP,Tsakos Energy Navigation Ltd,Maritime,NYSE,4400
TNS,GOOG/NYSE_TNS,TNS Inc,Financial Svcs. (Div.),NYSE,6100
TNSB,GOOG/PINK_TNSB,Transbiotics Corp,Machinery,PINK,
TOF,GOOG/AMEX_TOF,Tofutti Brands Inc.,Food Processing,AMEX,2000
TOFC,GOOG/NASDAQ_TOFC,Tower Financial Corp,Bank,NASDAQ,6000
TOL,GOOG/NYSE_TOL,Toll Brothers,Homebuilding,NYSE,1521
TOO,GOOG/NYSE_TOO,Too Inc,Retail (Special Lines),NYSE,5600
TOPS,GOOG/NASDAQ_TOPS,Top Ships Inc,Maritime,NASDAQ,4400
TORM,GOOG/NASDAQ_TORM,Tor Minerals International,Chemical (Specialty),NASDAQ,2820
TOT,GOOG/NYSE_TOT,Total Fina Elf ADR,Petroleum (Integrated),NYSE,2900
TOUSQ,GOOG/PINK_TOUSQ,TOUSA Inc.,Homebuilding,PINK,1521
TOVC,GOOG/PINK_TOVC,Torvec Inc,Auto Parts,PINK,3716
TOWN,GOOG/NASDAQ_TOWN,TowneBank,Bank,NASDAQ,6000
TOWR,GOOG/NYSE_TOWR,Tower International Inc,Automotive,NYSE,3710
TPC,GOOG/NYSE_TPC,Triton PCS Hldgs Inc Cl A,Wireless Networking,NYSE,7380
TPCG,GOOG/NASDAQ_TPCG,TPC Group Inc,Chemical (Specialty),NASDAQ,2820
TPCS,GOOG/PINK_TPCS,Triton PCS Hldgs Inc Cl A,Wireless Networking,PINK,7380
TPGI,GOOG/NASDAQ_TPGI,Thomas Properties Group Inc,R.E.I.T.,NASDAQ,6720
TPI,GOOG/AMEX_TPI,Tianyin Pharmaceutical Co.,Drug,AMEX,2834
TPID,GOOG/PINK_TPID,True Product ID Inc,Electronics,PINK,3670
TPL,GOOG/NYSE_TPL,Texas Pacif. Land Tr,Petroleum (Producing),NYSE,1300
TPLM,GOOG/AMEX_TPLM,Triangle Petroleum Corp.,Petroleum (Producing),AMEX,1300
TPUTQ,GOOG/PINK_TPUTQ,Barzell Industries Inc,Financial Svcs. (Div.),PINK,6100
TPX,GOOG/NYSE_TPX,Compass Minerals Intl Inc,Furn/Home Furnishings,NYSE,2500
TPZ,GOOG/NYSE_TPZ,Topaz Group Inc,Retail (Special Lines),NYSE,
TQNT,GOOG/NASDAQ_TQNT,TriQuint Semiconductors,Semiconductor,NASDAQ,3674
TR,GOOG/NYSE_TR,Tootsie Roll Ind.,Food Processing,NYSE,2000
TRAC,GOOG/PINK_TRAC,Track Data Corp,Computer Software & Svcs,PINK,3579
